subject,native_lang,age,gender,trial,story,reaction_time,response_a,response_b,response_c,response_d,report_a,report_b,report_c,tag_a,tag_b,tag_c,exhaustive_seen,mention_one_high_seen,mention_one_low_seen,mention_some_high_seen,mention_some_low_seen,false_report_seen,none_of_above_seen,exhaustive_chosen,mention_one_high_chosen,mention_one_low_chosen,mention_some_high_chosen,mention_some_low_chosen,false_report_chosen,none_of_above_chosen
A3TM9RWWBPQBVM,English,32,female,high,high_terrorism,26389,1,1,1,0,Store C.,Stores E and B.,Store F.,f,ms-h,mo-l,0,0,1,1,0,1,1,0,0,1,1,0,1,0
A3TM9RWWBPQBVM,English,32,female,low,low_pic,430313,1,1,1,0,Location A.,Location F.,Locations A and D.,mo-h,mo-l,ms-h,0,1,1,1,0,0,1,0,1,1,1,0,0,0
A3TM9RWWBPQBVM,English,32,female,control,control_what,22886,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,1,0,0,0
A3TM9RWWBPQBVM,English,32,female,high,high_operative,87476,1,1,1,0,The Northeast and Southwest districts.,The North district.,"The Northeast, Southwest, South, Southeast and North districts.",ms-h,mo-l,exh,1,0,1,1,0,0,1,1,0,1,1,0,0,0
A3TM9RWWBPQBVM,English,32,female,low,low_la,53492,1,1,1,0,Diner E.,Diners A and E.,Diners C and F.,mo-l,ms-l,ms-h,0,0,1,1,1,0,1,0,0,1,1,1,0,0
A3TM9RWWBPQBVM,English,32,female,control,control_how,66573,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,1,1,1,0,0
A3TM9RWWBPQBVM,English,32,female,exit_quest,NA,237347,John can find the coffee at the pantry,It as confusing at first because I didn't quite understand the question. I did manage to figure it out after answering a couple of them.,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1WLFFB5SYP7OF,English,34,male,consent,NA,18508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1WLFFB5SYP7OF,English,34,male,train,train_m,48863,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1WLFFB5SYP7OF,English,34,male,train,train_f,18109,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1WLFFB5SYP7OF,English,34,male,high,high_fbi,48749,0,1,1,0,Place D.,Place E.,Places F and A.,f,mo-l,ms-h,0,0,1,1,0,1,1,0,0,1,1,0,0,0
A1WLFFB5SYP7OF,English,34,male,low,low_pic,25268,1,1,1,0,Location F.,Locations A and D.,Location A.,mo-l,ms-h,mo-h,0,1,1,1,0,0,1,0,1,1,1,0,0,0
A1WLFFB5SYP7OF,English,34,male,control,control_when,40974,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,1,0,0,0
A1WLFFB5SYP7OF,English,34,male,high,high_operative,51677,1,0,0,0,The South and North districts.,"The Northeast, Southwest, South, Southeast and North districts.",The Northeast district.,ms-l,exh,mo-h,1,1,0,0,1,0,1,0,0,0,0,1,0,0
A1WLFFB5SYP7OF,English,34,male,low,low_coffee,42564,0,0,0,1,Cafe D.,Cafe E.,Cafe A.,mo-l,mo-h,f,0,1,1,0,0,1,1,0,0,0,0,0,0,1
A1WLFFB5SYP7OF,English,34,male,control,control_what,36954,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,0,0,0,0,1
A1WLFFB5SYP7OF,English,34,male,high,high_terrorism,20909,1,1,1,0,Store F.,Store E.,Stores A and F.,mo-l,mo-h,ms-l,0,1,1,0,1,0,1,0,1,1,0,1,0,0
A1WLFFB5SYP7OF,English,34,male,low,low_yoga,27644,1,1,1,0,Studios C and B.,"Studios F, E, D, C and B.",Studio F.,ms-l,exh,mo-h,1,1,0,0,1,0,1,1,1,0,0,1,0,0
A1WLFFB5SYP7OF,English,34,male,high,high_inspector,36252,1,0,1,0,Restaurants A and B.,Restaurant F.,"Restaurants A, B, C, D, and E.",ms-h,f,exh,1,0,0,1,0,1,1,1,0,0,1,0,0,0
A1WLFFB5SYP7OF,English,34,male,control,control_how,25399,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,1,0,0,1,0,0,0
A1WLFFB5SYP7OF,English,34,male,low,low_brother,35065,1,0,1,0,Stalls C and D.,Stall E.,Stalls A and B.,ms-h,f,ms-l,0,0,0,1,1,1,1,0,0,0,1,1,0,0
A1WLFFB5SYP7OF,English,34,male,high,high_firefighter,28982,1,0,1,0,The fifth and second floors.,The first floor.,The fourth and sixth floors.,ms-h,f,ms-l,0,0,0,1,1,1,1,0,0,0,1,1,0,0
A1WLFFB5SYP7OF,English,34,male,low,low_la,27617,0,0,0,1,Diner E.,Diners C and F.,Diner B.,mo-l,ms-h,f,0,0,1,1,0,1,1,0,0,0,0,0,0,1
A1WLFFB5SYP7OF,English,34,male,control,control_why,23752,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,0,0,0,0,0,1
A1WLFFB5SYP7OF,English,34,male,exit_quest,NA,69156,John can find coffee in his pantry%2C at the store%2C and at the cafe.,No,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AH00EJ6PK1H3A,English,34,male,consent,NA,64536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AH00EJ6PK1H3A,English,34,male,train,train_f,47190,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AH00EJ6PK1H3A,English,34,male,train,train_m,53488,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AH00EJ6PK1H3A,English,34,male,low,low_brother,96300,0,0,0,1,Stall B.,Stall C.,Stalls A and B.,mo-l,mo-h,ms-l,0,1,1,0,1,0,1,0,0,0,0,0,0,1
AH00EJ6PK1H3A,English,34,male,high,high_terrorism,65056,0,0,1,0,Stores E and B.,Store F.,"Stores E, B, A, D, and F.",ms-h,mo-l,exh,1,0,1,1,0,0,1,1,0,0,0,0,0,0
AH00EJ6PK1H3A,English,34,male,low,low_la,24758,1,0,1,0,Diner C.,Diner B.,Diners C and F.,mo-h,f,ms-h,0,1,0,1,0,1,1,0,1,0,1,0,0,0
AH00EJ6PK1H3A,English,34,male,control,control_why,27344,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,0,0,0
AH00EJ6PK1H3A,English,34,male,high,high_operative,85170,1,1,0,0,The South and North districts.,The North district.,The West district.,ms-l,mo-l,f,0,0,1,0,1,1,1,0,0,1,0,1,0,0
AH00EJ6PK1H3A,English,34,male,low,low_pic,36892,1,1,1,0,Locations D and F.,Location A.,Location F.,ms-l,mo-h,mo-l,0,1,1,0,1,0,1,0,1,1,0,1,0,0
AH00EJ6PK1H3A,English,34,male,control,control_what,26312,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,1,0,1,0,0
AH00EJ6PK1H3A,English,34,male,high,high_firefighter,49546,0,1,1,0,The first floor.,The fifth floor.,The fourth and sixth floors.,f,mo-h,ms-l,0,1,0,0,1,1,1,0,1,0,0,1,0,0
AH00EJ6PK1H3A,English,34,male,low,low_coffee,32102,1,1,1,0,Cafe D.,Cafe E.,Cafes E and B.,mo-l,mo-h,ms-h,0,1,1,1,0,0,1,0,1,1,1,0,0,0
AH00EJ6PK1H3A,English,34,male,high,high_inspector,31690,0,1,1,0,Restaurant F.,Restaurant A.,Restaurant E.,f,mo-h,mo-l,0,1,1,0,0,1,1,0,1,1,0,0,0,0
AH00EJ6PK1H3A,English,34,male,control,control_how,39584,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,1,1,0,0,0,0
AH00EJ6PK1H3A,English,34,male,low,low_yoga,29052,1,1,1,0,Studios C and B.,Studio F.,Studio B.,ms-l,mo-h,mo-l,0,1,1,0,1,0,1,0,1,1,0,1,0,0
AH00EJ6PK1H3A,English,34,male,high,high_fbi,48158,1,0,1,0,Place E.,Place D.,Places F and A.,mo-l,f,ms-h,0,0,1,1,0,1,1,0,0,1,1,0,0,0
AH00EJ6PK1H3A,English,34,male,control,control_when,37744,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,0,1,1,0,0,0
AH00EJ6PK1H3A,English,34,male,exit_quest,NA,114524,At the coffee shop.,I don't think I found it difficult... If I got a bunch of stuff wrong%2C then yes%2C it was difficult.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3V8C77FN4FLUA,English,28,female,consent,NA,49312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3V8C77FN4FLUA,English,28,female,train,train_m,35051,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3V8C77FN4FLUA,English,28,female,train,train_f,31240,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3V8C77FN4FLUA,English,28,female,high,high_operative,81317,1,1,1,0,The North district.,The Northeast and Southwest districts.,The South and North districts.,mo-l,ms-h,ms-l,0,0,1,1,1,0,1,0,0,1,1,1,0,0
A3V8C77FN4FLUA,English,28,female,low,low_yoga,55535,1,1,1,0,Studio B.,Studio F.,Studios F and E.,mo-l,mo-h,ms-h,0,1,1,1,0,0,1,0,1,1,1,0,0,0
A3V8C77FN4FLUA,English,28,female,high,high_terrorism,39103,1,1,1,0,Stores A and F.,Store F.,Stores E and B.,ms-l,mo-l,ms-h,0,0,1,1,1,0,1,0,0,1,1,1,0,0
A3V8C77FN4FLUA,English,28,female,control,control_when,39934,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,1,1,1,0,0
A3V8C77FN4FLUA,English,28,female,low,low_brother,40616,1,0,0,0,"Stalls C, D, A, F and B.",Stall C.,Stalls A and B.,exh,mo-h,ms-l,1,1,0,0,1,0,1,1,0,0,0,0,0,0
A3V8C77FN4FLUA,English,28,female,high,high_inspector,35830,1,1,1,0,Restaurant E.,Restaurants A and B.,Restaurants C and E.,mo-l,ms-h,ms-l,0,0,1,1,1,0,1,0,0,1,1,1,0,0
A3V8C77FN4FLUA,English,28,female,control,control_why,42045,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,1,1,1,0,0
A3V8C77FN4FLUA,English,28,female,low,low_pic,23923,1,1,1,0,Locations A and D.,"Locations A, D, E, and F.",Location F.,ms-h,exh,mo-l,1,0,1,1,0,0,1,1,0,1,1,0,0,0
A3V8C77FN4FLUA,English,28,female,high,high_firefighter,17615,1,1,1,0,The fifth floor.,The fifth and second floors.,The fourth and sixth floors.,mo-h,ms-h,ms-l,0,1,0,1,1,0,1,0,1,0,1,1,0,0
A3V8C77FN4FLUA,English,28,female,low,low_coffee,19339,1,1,0,0,Cafes F and D.,Cafes E and B.,Cafe A.,ms-l,ms-h,f,0,0,0,1,1,1,1,0,0,0,1,1,0,0
A3V8C77FN4FLUA,English,28,female,control,control_what,19466,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,0,0,1,1,0,0
A3V8C77FN4FLUA,English,28,female,high,high_fbi,31674,1,1,1,0,"Places F, A, B, C and E.",Place F.,Places B and E.,exh,mo-h,ms-l,1,1,0,0,1,0,1,1,1,0,0,1,0,0
A3V8C77FN4FLUA,English,28,female,low,low_la,19031,1,0,1,0,Diner C.,Diner B.,Diners A and E.,mo-h,f,ms-l,0,1,0,0,1,1,1,0,1,0,0,1,0,0
A3V8C77FN4FLUA,English,28,female,control,control_how,37904,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,1,0,0,1,0,0
A3V8C77FN4FLUA,English,28,female,exit_quest,NA,53156,I don't know where John could find coffee.,Not at all.,No thank you.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A203C9REA20IT3,English,26,male,consent,NA,17273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A203C9REA20IT3,English,26,male,train,train_f,22939,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A203C9REA20IT3,English,26,male,train,train_m,48302,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A203C9REA20IT3,English,26,male,low,low_coffee,36335,0,0,1,0,Cafe D.,Cafe A.,"Cafes E, B, F, C and D.",mo-l,f,exh,1,0,1,0,0,1,1,1,0,0,0,0,0,0
A203C9REA20IT3,English,26,male,high,high_firefighter,45384,1,0,0,0,The fifth floor.,The fourth and sixth floors.,The first floor.,mo-h,ms-l,f,0,1,0,0,1,1,1,0,1,0,0,0,0,0
A203C9REA20IT3,English,26,male,low,low_brother,68707,1,1,1,0,Stall B.,Stall E.,Stalls C and D.,mo-l,f,ms-h,0,0,1,1,0,1,1,0,0,1,1,0,1,0
A203C9REA20IT3,English,26,male,control,control_how,29146,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,0,1,1,0,1,0
A203C9REA20IT3,English,26,male,high,high_operative,56206,1,1,1,0,The Northeast district.,"The Northeast, Southwest, South, Southeast and North districts.",The Northeast and Southwest districts.,mo-h,exh,ms-h,1,1,0,1,0,0,1,1,1,0,1,0,0,0
A203C9REA20IT3,English,26,male,low,low_pic,24874,0,1,1,0,Location B.,"Locations A, D, E, and F.",Location F.,f,exh,mo-l,1,0,1,0,0,1,1,1,0,1,0,0,0,0
A203C9REA20IT3,English,26,male,control,control_why,37658,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,0,1,0,0,0,0
A203C9REA20IT3,English,26,male,high,high_fbi,39280,0,1,0,0,Place E.,"Places F, A, B, C and E.",Place F.,mo-l,exh,mo-h,1,1,1,0,0,0,1,1,0,0,0,0,0,0
A203C9REA20IT3,English,26,male,low,low_yoga,16750,0,0,1,0,Studio B.,Studio F.,"Studios F, E, D, C and B.",mo-l,mo-h,exh,1,1,1,0,0,0,1,1,0,0,0,0,0,0
A203C9REA20IT3,English,26,male,high,high_terrorism,18413,1,0,0,0,"Stores E, B, A, D, and F.",Store F.,Stores A and F.,exh,mo-l,ms-l,1,0,1,0,1,0,1,1,0,0,0,0,0,0
A203C9REA20IT3,English,26,male,control,control_what,18864,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,0,0,0,0,0,0
A203C9REA20IT3,English,26,male,low,low_la,17886,1,0,0,0,"Diners C, F, A, D, and E.",Diner C.,Diner E.,exh,mo-h,mo-l,1,1,1,0,0,0,1,1,0,0,0,0,0,0
A203C9REA20IT3,English,26,male,high,high_inspector,22934,1,0,0,0,Restaurants A and B.,Restaurant A.,Restaurant E.,ms-h,mo-h,mo-l,0,1,1,1,0,0,1,0,0,0,1,0,0,0
A203C9REA20IT3,English,26,male,control,control_when,35628,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,0,0,1,0,0,0
A203C9REA20IT3,English,26,male,exit_quest,NA,45440,At the coffee shop down the road.,On some of the questions it was%2C but most it wasn't,Nope,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1Y6YA93AFCHPY,English,58,female,consent,NA,105659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1Y6YA93AFCHPY,English,58,female,train,train_f,54840,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1Y6YA93AFCHPY,English,58,female,train,train_m,64671,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1Y6YA93AFCHPY,English,58,female,high,high_operative,121091,1,1,1,0,The South and North districts.,The North district.,The Northeast district.,ms-l,mo-l,mo-h,0,1,1,0,1,0,1,0,1,1,0,1,0,0
A1Y6YA93AFCHPY,English,58,female,low,low_yoga,50444,1,1,0,0,Studios C and B.,Studio B.,Studio A.,ms-l,mo-l,f,0,0,1,0,1,1,1,0,0,1,0,1,0,0
A1Y6YA93AFCHPY,English,58,female,control,control_how,72860,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,1,0,0,1,0,1,0,0
A1Y6YA93AFCHPY,English,58,female,high,high_terrorism,56949,1,1,1,0,Store E.,Store F.,Stores A and F.,mo-h,mo-l,ms-l,0,1,1,0,1,0,1,0,1,1,0,1,0,0
A1Y6YA93AFCHPY,English,58,female,low,low_la,50588,1,1,1,0,Diners A and E.,Diners C and F.,Diner C.,ms-l,ms-h,mo-h,0,1,0,1,1,0,1,0,1,0,1,1,0,0
A1Y6YA93AFCHPY,English,58,female,control,control_when,56555,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,1,1,0,0
A1Y6YA93AFCHPY,English,58,female,high,high_fbi,34314,1,1,1,0,Places B and E.,Place E.,Places F and A.,ms-l,mo-l,ms-h,0,0,1,1,1,0,1,0,0,1,1,1,0,0
A1Y6YA93AFCHPY,English,58,female,low,low_coffee,44539,1,0,1,0,Cafes F and D.,Cafe A.,"Cafes E, B, F, C and D.",ms-l,f,exh,1,0,0,0,1,1,1,1,0,0,0,1,0,0
A1Y6YA93AFCHPY,English,58,female,high,high_firefighter,55764,1,1,0,0,The fifth and second floors.,The sixth floor.,The first floor.,ms-h,mo-l,f,0,0,1,1,0,1,1,0,0,1,1,0,0,0
A1Y6YA93AFCHPY,English,58,female,control,control_what,34972,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,0,1,1,0,0,0
A1Y6YA93AFCHPY,English,58,female,low,low_pic,72346,1,1,1,0,"Locations A, D, E, and F.",Location F.,Locations A and D.,exh,mo-l,ms-h,1,0,1,1,0,0,1,1,0,1,1,0,0,0
A1Y6YA93AFCHPY,English,58,female,high,high_inspector,45564,0,0,0,1,Restaurants A and B.,Restaurants C and E.,Restaurant E.,ms-h,ms-l,mo-l,0,0,1,1,1,0,1,0,0,0,0,0,0,1
A1Y6YA93AFCHPY,English,58,female,low,low_brother,33164,1,1,0,0,Stall B.,Stalls C and D.,Stall E.,mo-l,ms-h,f,0,0,1,1,0,1,1,0,0,1,1,0,0,0
A1Y6YA93AFCHPY,English,58,female,control,control_why,37136,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,0,1,1,0,0,0
A1Y6YA93AFCHPY,English,58,female,exit_quest,NA,91194,John can find coffee at a restaurant.,A little.  You really have to think about each scenario.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AOOGCOBAZBWJ2,english,68,male,consent,NA,30902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AOOGCOBAZBWJ2,english,68,male,train,train_m,28904,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AOOGCOBAZBWJ2,english,68,male,train,train_f,45684,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AOOGCOBAZBWJ2,english,68,male,low,low_yoga,39838,1,0,0,0,"Studios F, E, D, C and B.",Studio F.,Studio A.,exh,mo-h,f,1,1,0,0,0,1,1,1,0,0,0,0,0,0
AOOGCOBAZBWJ2,english,68,male,high,high_terrorism,21630,0,0,0,1,Store C.,Stores A and F.,Store E.,f,ms-l,mo-h,0,1,0,0,1,1,1,0,0,0,0,0,0,1
AOOGCOBAZBWJ2,english,68,male,low,low_coffee,39050,1,1,1,0,Cafes F and D.,Cafe E.,Cafes E and B.,ms-l,mo-h,ms-h,0,1,0,1,1,0,1,0,1,0,1,1,0,0
AOOGCOBAZBWJ2,english,68,male,control,control_when,28924,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,1,1,0,0
AOOGCOBAZBWJ2,english,68,male,high,high_firefighter,26861,1,1,1,0,The sixth floor.,"The fifth, second, fourth, third and sixth floors.",The fourth and sixth floors.,mo-l,exh,ms-l,1,0,1,0,1,0,1,1,0,1,0,1,0,0
AOOGCOBAZBWJ2,english,68,male,low,low_brother,19024,1,1,1,0,Stall B.,Stalls A and B.,"Stalls C, D, A, F and B.",mo-l,ms-l,exh,1,0,1,0,1,0,1,1,0,1,0,1,0,0
AOOGCOBAZBWJ2,english,68,male,control,control_why,50302,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,0,1,0,1,0,0
AOOGCOBAZBWJ2,english,68,male,high,high_operative,38426,1,0,1,0,The West district.,The Northeast district.,The North district.,f,mo-h,mo-l,0,1,1,0,0,1,1,0,0,1,0,0,1,0
AOOGCOBAZBWJ2,english,68,male,low,low_la,19346,0,1,1,0,Diner B.,Diners A and E.,Diner C.,f,ms-l,mo-h,0,1,0,0,1,1,1,0,1,0,0,1,0,0
AOOGCOBAZBWJ2,english,68,male,high,high_fbi,21991,1,1,1,0,"Places F, A, B, C and E.",Places F and A.,Places B and E.,exh,ms-h,ms-l,1,0,0,1,1,0,1,1,0,0,1,1,0,0
AOOGCOBAZBWJ2,english,68,male,control,control_what,20565,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1,0,0,1,1,0,0
AOOGCOBAZBWJ2,english,68,male,low,low_pic,16099,1,1,0,0,Locations A and D.,Locations D and F.,Location B.,ms-h,ms-l,f,0,0,0,1,1,1,1,0,0,0,1,1,0,0
AOOGCOBAZBWJ2,english,68,male,high,high_inspector,17106,1,1,1,0,Restaurant E.,Restaurants C and E.,Restaurants A and B.,mo-l,ms-l,ms-h,0,0,1,1,1,0,1,0,0,1,1,1,0,0
AOOGCOBAZBWJ2,english,68,male,control,control_how,26526,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,1,1,1,0,0
AOOGCOBAZBWJ2,english,68,male,exit_quest,NA,69727,he can find it in the kitchen.,no not too bad ,good survey thanks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A15FXOOCN5RT0,English,44,male,consent,NA,25606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
